COUNTY_NAME,DATE,CASE_TYPE,CASES_Native,CASES_Asian,CASES_Black,CASES_Hispanic,CASES_OtherRace,CASES_UnknownRace,CASES_White,Hispanic_as_Race,GEOFLAG,STATE_NAME,CASES_UnknownEthnicity,CASES_NotHispanic,TOTAL,LATEST,COUNTY_x,COUNTY_y,COUNTY,STATE
Surry,2021-06-28 00:00:00,Complete,0.0,0.0,958.0,2575.0,1919.0,1364.0,23765.0,0.0,County,North Carolina,0.0,23347.0,,1.0,,,37171.0,37.0
Surry,2021-06-28 00:00:00,Partial,0.0,0.0,999.0,2818.0,1994.0,1883.0,24646.0,0.0,County,North Carolina,0.0,24274.0,,1.0,,,37171.0,37.0
Swain,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,80.0,82.0,259.0,3943.0,0.0,County,North Carolina,0.0,3916.0,,1.0,,,37173.0,37.0
Swain,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,92.0,85.0,391.0,4051.0,0.0,County,North Carolina,0.0,4060.0,,1.0,,,37173.0,37.0
Transylvania,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,508.0,648.0,1066.0,13639.0,0.0,County,North Carolina,0.0,13499.0,,1.0,,,37175.0,37.0
Transylvania,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,561.0,544.0,1437.0,13894.0,0.0,County,North Carolina,0.0,13772.0,,1.0,,,37175.0,37.0
Tyrrell,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,0.0,200.0,294.0,743.0,0.0,County,North Carolina,1179.0,0.0,,1.0,,,37177.0,37.0
Tyrrell,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,0.0,193.0,364.0,800.0,0.0,County,North Carolina,1185.0,0.0,,1.0,,,37177.0,37.0
Union,2021-06-28 00:00:00,Complete,498.0,5599.0,10313.0,9246.0,6322.0,0.0,70788.0,0.0,County,North Carolina,0.0,78935.0,,1.0,,,37179.0,37.0
Union,2021-06-28 00:00:00,Partial,525.0,5807.0,11039.0,10036.0,6550.0,0.0,73440.0,0.0,County,North Carolina,0.0,82663.0,,1.0,,,37179.0,37.0
Vance,2021-06-28 00:00:00,Complete,0.0,0.0,7888.0,1106.0,869.0,1010.0,8241.0,0.0,County,North Carolina,0.0,14976.0,,1.0,,,37181.0,37.0
Vance,2021-06-28 00:00:00,Partial,0.0,0.0,8700.0,1286.0,970.0,1316.0,8696.0,0.0,County,North Carolina,0.0,16290.0,,1.0,,,37181.0,37.0
Wake,2021-06-28 00:00:00,Complete,2881.0,61557.0,90974.0,44671.0,44024.0,0.0,398807.0,0.0,County,North Carolina,0.0,516282.0,,1.0,,,37183.0,37.0
Wake,2021-06-28 00:00:00,Partial,3104.0,63699.0,96983.0,49414.0,46294.0,0.0,412062.0,0.0,County,North Carolina,0.0,542795.0,,1.0,,,37183.0,37.0
Warren,2021-06-28 00:00:00,Complete,0.0,0.0,4145.0,264.0,212.0,740.0,3289.0,0.0,County,North Carolina,0.0,7433.0,,1.0,,,37185.0,37.0
Warren,2021-06-28 00:00:00,Partial,0.0,0.0,4371.0,298.0,234.0,852.0,3415.0,0.0,County,North Carolina,0.0,7822.0,,1.0,,,37185.0,37.0
Washington,2021-06-28 00:00:00,Complete,0.0,0.0,1815.0,85.0,130.0,2042.0,0.0,0.0,County,North Carolina,0.0,3829.0,,1.0,,,37187.0,37.0
Washington,2021-06-28 00:00:00,Partial,0.0,0.0,2069.0,98.0,152.0,2393.0,0.0,0.0,County,North Carolina,0.0,4348.0,,1.0,,,37187.0,37.0
Watauga,2021-06-28 00:00:00,Complete,0.0,0.0,466.0,1105.0,976.0,1234.0,24136.0,0.0,County,North Carolina,0.0,24496.0,,1.0,,,37189.0,37.0
Watauga,2021-06-28 00:00:00,Partial,0.0,0.0,507.0,1178.0,1019.0,1466.0,25572.0,0.0,County,North Carolina,0.0,26087.0,,1.0,,,37189.0,37.0
Wayne,2021-06-28 00:00:00,Complete,171.0,774.0,11164.0,3709.0,3168.0,0.0,20884.0,0.0,County,North Carolina,0.0,31142.0,,1.0,,,37191.0,37.0
Wayne,2021-06-28 00:00:00,Partial,177.0,860.0,11890.0,4135.0,3177.0,0.0,21866.0,0.0,County,North Carolina,0.0,32839.0,,1.0,,,37191.0,37.0
Wilkes,2021-06-28 00:00:00,Complete,0.0,0.0,1005.0,1017.0,908.0,1191.0,18993.0,0.0,County,North Carolina,0.0,18009.0,,1.0,,,37193.0,37.0
Wilkes,2021-06-28 00:00:00,Partial,0.0,0.0,1141.0,1214.0,803.0,1787.0,20425.0,0.0,County,North Carolina,0.0,19576.0,,1.0,,,37193.0,37.0
Wilson,2021-06-28 00:00:00,Complete,98.0,474.0,10168.0,2829.0,1878.0,0.0,16276.0,0.0,County,North Carolina,0.0,24666.0,,1.0,,,37195.0,37.0
Wilson,2021-06-28 00:00:00,Partial,99.0,498.0,10949.0,3064.0,1693.0,0.0,17017.0,0.0,County,North Carolina,0.0,26077.0,,1.0,,,37195.0,37.0
Yadkin,2021-06-28 00:00:00,Complete,0.0,0.0,405.0,1025.0,697.0,732.0,11674.0,0.0,County,North Carolina,0.0,10903.0,,1.0,,,37197.0,37.0
Yadkin,2021-06-28 00:00:00,Partial,0.0,0.0,430.0,1147.0,748.0,986.0,12074.0,0.0,County,North Carolina,0.0,11354.0,,1.0,,,37197.0,37.0
Yancey,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,206.0,198.0,785.0,5971.0,0.0,County,North Carolina,0.0,5751.0,,1.0,,,37199.0,37.0
Yancey,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,219.0,190.0,905.0,6249.0,0.0,County,North Carolina,0.0,6012.0,,1.0,,,37199.0,37.0
Marion,2021-06-25 00:00:00,Partial,,,708.0,,856.0,2007.0,22376.0,,County,West Virginia,,,25947.0,1.0,,,54049.0,54.0
Marshall,2021-06-25 00:00:00,Partial,,,47.0,,372.0,465.0,10836.0,,County,West Virginia,,,11720.0,1.0,,,54051.0,54.0
Mason,2021-06-25 00:00:00,Partial,,,39.0,,347.0,606.0,7520.0,,County,West Virginia,,,8512.0,1.0,,,54053.0,54.0
McDowell,2021-06-25 00:00:00,Partial,,,563.0,,138.0,189.0,5754.0,,County,West Virginia,,,6644.0,1.0,,,54047.0,54.0
Mercer,2021-06-25 00:00:00,Partial,,,1094.0,,780.0,1085.0,21250.0,,County,West Virginia,,,24209.0,1.0,,,54055.0,54.0
Mineral,2021-06-25 00:00:00,Partial,,,212.0,,272.0,374.0,8921.0,,County,West Virginia,,,9779.0,1.0,,,54057.0,54.0
Mingo,2021-06-25 00:00:00,Partial,,,85.0,,58.0,248.0,5912.0,,County,West Virginia,,,6303.0,1.0,,,54059.0,54.0
Monongalia,2021-06-25 00:00:00,Partial,,,1481.0,,3488.0,7166.0,41428.0,,County,West Virginia,,,53563.0,1.0,,,54061.0,54.0
Monroe,2021-06-25 00:00:00,Partial,,,37.0,,154.0,92.0,4581.0,,County,West Virginia,,,4864.0,1.0,,,54063.0,54.0
Morgan,2021-06-25 00:00:00,Partial,,,16.0,,88.0,300.0,4749.0,,County,West Virginia,,,5153.0,1.0,,,54065.0,54.0
Nicholas,2021-06-25 00:00:00,Partial,,,22.0,,248.0,243.0,9796.0,,County,West Virginia,,,10309.0,1.0,,,54067.0,54.0
Ohio,2021-06-25 00:00:00,Partial,,,525.0,,712.0,961.0,19566.0,,County,West Virginia,,,21764.0,1.0,,,54069.0,54.0
Pendleton,2021-06-25 00:00:00,Partial,,,57.0,,47.0,37.0,3070.0,,County,West Virginia,,,3211.0,1.0,,,54071.0,54.0
Pleasants,2021-06-25 00:00:00,Partial,,,20.0,,108.0,197.0,2669.0,,County,West Virginia,,,2994.0,1.0,,,54073.0,54.0
Pocahontas,2021-06-25 00:00:00,Partial,,,21.0,,88.0,65.0,3545.0,,County,West Virginia,,,3719.0,1.0,,,54075.0,54.0
Preston,2021-06-25 00:00:00,Partial,,,49.0,,347.0,740.0,11431.0,,County,West Virginia,,,12567.0,1.0,,,54077.0,54.0
Putnam,2021-06-25 00:00:00,Partial,,,229.0,,1697.0,3650.0,21820.0,,County,West Virginia,,,27396.0,1.0,,,54079.0,54.0
Raleigh,2021-06-25 00:00:00,Partial,,,1815.0,,2094.0,1686.0,27244.0,,County,West Virginia,,,32839.0,1.0,,,54081.0,54.0
Randolph,2021-06-25 00:00:00,Partial,,,99.0,,367.0,2829.0,9695.0,,County,West Virginia,,,12990.0,1.0,,,54083.0,54.0
Ritchie,2021-06-25 00:00:00,Partial,,,21.0,,82.0,82.0,3424.0,,County,West Virginia,,,3609.0,1.0,,,54085.0,54.0
Roane,2021-06-25 00:00:00,Partial,,,7.0,,149.0,92.0,5206.0,,County,West Virginia,,,5454.0,1.0,,,54087.0,54.0
Summers,2021-06-25 00:00:00,Partial,,,85.0,,71.0,51.0,4649.0,,County,West Virginia,,,4856.0,1.0,,,54089.0,54.0
Taylor,2021-06-25 00:00:00,Partial,,,28.0,,127.0,228.0,5990.0,,County,West Virginia,,,6373.0,1.0,,,54091.0,54.0
Tucker,2021-06-25 00:00:00,Partial,,,9.0,,27.0,124.0,3466.0,,County,West Virginia,,,3626.0,1.0,,,54093.0,54.0
Tyler,2021-06-25 00:00:00,Partial,,,2.0,,76.0,74.0,2719.0,,County,West Virginia,,,2871.0,1.0,,,54095.0,54.0
Upshur,2021-06-25 00:00:00,Partial,,,74.0,,290.0,598.0,8924.0,,County,West Virginia,,,9886.0,1.0,,,54097.0,54.0
Wayne,2021-06-25 00:00:00,Partial,,,113.0,,501.0,310.0,15215.0,,County,West Virginia,,,16139.0,1.0,,,54099.0,54.0
Webster,2021-06-25 00:00:00,Partial,,,2.0,,26.0,57.0,3042.0,,County,West Virginia,,,3127.0,1.0,,,54101.0,54.0
Wetzel,2021-06-25 00:00:00,Partial,,,15.0,,273.0,282.0,6058.0,,County,West Virginia,,,6628.0,1.0,,,54103.0,54.0
Wirt,2021-06-25 00:00:00,Partial,,,6.0,,38.0,33.0,1982.0,,County,West Virginia,,,2059.0,1.0,,,54105.0,54.0
Wood,2021-06-25 00:00:00,Partial,,,339.0,,1334.0,2030.0,32391.0,,County,West Virginia,,,36094.0,1.0,,,54107.0,54.0
Wyoming,2021-06-25 00:00:00,Partial,,,54.0,,137.0,105.0,8395.0,,County,West Virginia,,,8691.0,1.0,,,54109.0,54.0
Barbour,2021-06-25 00:00:00,Partial,,,26.0,,176.0,1550.0,4822.0,,County,West Virginia,,,6574.0,1.0,,,54001.0,54.0
Berkeley,2021-06-25 00:00:00,Partial,,,2811.0,,3053.0,5077.0,32472.0,,County,West Virginia,,,43413.0,1.0,,,54003.0,54.0
Boone,2021-06-25 00:00:00,Partial,,,55.0,,412.0,1600.0,7199.0,,County,West Virginia,,,9266.0,1.0,,,54005.0,54.0
Braxton,2021-06-25 00:00:00,Partial,,,19.0,,113.0,256.0,5432.0,,County,West Virginia,,,5820.0,1.0,,,54007.0,54.0
Brooke,2021-06-25 00:00:00,Partial,,,64.0,,166.0,599.0,7827.0,,County,West Virginia,,,8656.0,1.0,,,54009.0,54.0
Cabell,2021-06-25 00:00:00,Partial,,,1636.0,,2416.0,1951.0,38375.0,,County,West Virginia,,,44378.0,1.0,,,54011.0,54.0
Calhoun,2021-06-25 00:00:00,Partial,,,1.0,,65.0,136.0,2371.0,,County,West Virginia,,,2573.0,1.0,,,54013.0,54.0
Clay,2021-06-25 00:00:00,Partial,,,7.0,,90.0,93.0,3133.0,,County,West Virginia,,,3323.0,1.0,,,54015.0,54.0
Doddridge,2021-06-25 00:00:00,Partial,,,28.0,,73.0,125.0,3899.0,,County,West Virginia,,,4125.0,1.0,,,54017.0,54.0
Fayette,2021-06-25 00:00:00,Partial,,,761.0,,781.0,848.0,18024.0,,County,West Virginia,,,20414.0,1.0,,,54019.0,54.0
Gilmer,2021-06-25 00:00:00,Partial,,,19.0,,74.0,46.0,2389.0,,County,West Virginia,,,2528.0,1.0,,,54021.0,54.0
Grant,2021-06-25 00:00:00,Partial,,,20.0,,79.0,34.0,4064.0,,County,West Virginia,,,4197.0,1.0,,,54023.0,54.0
Greenbrier,2021-06-25 00:00:00,Partial,,,389.0,,776.0,638.0,14233.0,,County,West Virginia,,,16036.0,1.0,,,54025.0,54.0
Hampshire,2021-06-25 00:00:00,Partial,,,65.0,,318.0,267.0,7370.0,,County,West Virginia,,,8020.0,1.0,,,54027.0,54.0
Hancock,2021-06-25 00:00:00,Partial,,,253.0,,266.0,680.0,13823.0,,County,West Virginia,,,15022.0,1.0,,,54029.0,54.0
Hardy,2021-06-25 00:00:00,Partial,,,198.0,,170.0,214.0,5607.0,,County,West Virginia,,,6189.0,1.0,,,54031.0,54.0
Harrison,2021-06-25 00:00:00,Partial,,,393.0,,1289.0,1356.0,24656.0,,County,West Virginia,,,27694.0,1.0,,,54033.0,54.0
Jackson,2021-06-25 00:00:00,Partial,,,30.0,,256.0,313.0,11215.0,,County,West Virginia,,,11814.0,1.0,,,54035.0,54.0
Jefferson,2021-06-25 00:00:00,Partial,,,1426.0,,1908.0,3847.0,18706.0,,County,West Virginia,,,25887.0,1.0,,,54037.0,54.0
Kanawha,2021-06-25 00:00:00,Partial,,,5658.0,,5073.0,6228.0,82526.0,,County,West Virginia,,,99485.0,1.0,,,54039.0,54.0
Lewis,2021-06-25 00:00:00,Partial,,,30.0,,241.0,153.0,7046.0,,County,West Virginia,,,7470.0,1.0,,,54041.0,54.0
Lincoln,2021-06-25 00:00:00,Partial,,,17.0,,235.0,519.0,7667.0,,County,West Virginia,,,8438.0,1.0,,,54043.0,54.0
Logan,2021-06-25 00:00:00,Partial,,,232.0,,305.0,636.0,14272.0,,County,West Virginia,,,15445.0,1.0,,,54045.0,54.0
Barnstable,,Complete,84.0,1777.0,3248.0,4779.0,1538.0,12515.0,124829.0,0.0,County,Massachusetts,,,,,,,25001.0,25.0
Barnstable,,Partial,122.0,1973.0,3678.0,5471.0,1639.0,15139.0,135028.0,0.0,County,Massachusetts,,,,,,,25001.0,25.0
Berkshire,,Complete,34.0,1096.0,1562.0,2691.0,791.0,4615.0,64447.0,0.0,County,Massachusetts,,,,,,,25003.0,25.0
Berkshire,,Partial,43.0,1348.0,1890.0,3731.0,871.0,5845.0,71967.0,0.0,County,Massachusetts,,,,,,,25003.0,25.0
Bristol,,Complete,226.0,7151.0,11242.0,17185.0,4287.0,21836.0,231126.0,0.0,County,Massachusetts,,,,,,,25005.0,25.0
Bristol,,Partial,340.0,7895.0,13030.0,20410.0,4630.0,27075.0,249515.0,0.0,County,Massachusetts,,,,,,,25005.0,25.0
Dukes,,Complete,0.0,97.0,630.0,517.0,118.0,1756.0,11654.0,0.0,County,Massachusetts,,,,,,,25007.0,25.0
Dukes,,Partial,47.0,139.0,671.0,626.0,171.0,1984.0,12180.0,0.0,County,Massachusetts,,,,,,,25007.0,25.0
Essex,,Complete,103.0,17463.0,16028.0,54660.0,8049.0,39393.0,346754.0,0.0,County,Massachusetts,,,,,,,25009.0,25.0
Essex,,Partial,252.0,18751.0,18089.0,62729.0,8621.0,47240.0,371803.0,0.0,County,Massachusetts,,,,,,,25009.0,25.0
Franklin,,Complete,0.0,466.0,310.0,798.0,196.0,3876.0,35851.0,0.0,County,Massachusetts,,,,,,,25011.0,25.0
Franklin,,Partial,0.0,640.0,357.0,996.0,208.0,5145.0,39486.0,0.0,County,Massachusetts,,,,,,,25011.0,25.0
Hampden,,Complete,186.0,6298.0,12607.0,37001.0,2593.0,25752.0,147234.0,0.0,County,Massachusetts,,,,,,,25013.0,25.0
Hampden,,Partial,223.0,6991.0,14285.0,42430.0,2808.0,30913.0,159488.0,0.0,County,Massachusetts,,,,,,,25013.0,25.0
Hampshire,,Complete,31.0,3114.0,1478.0,3487.0,978.0,7004.0,73986.0,0.0,County,Massachusetts,,,,,,,25015.0,25.0
Hampshire,,Partial,34.0,4219.0,1824.0,4161.0,1066.0,9594.0,81344.0,0.0,County,Massachusetts,,,,,,,25015.0,25.0
Middlesex,,Complete,715.0,126003.0,41981.0,72909.0,35539.0,75649.0,718161.0,0.0,County,Massachusetts,,,,,,,25017.0,25.0
Middlesex,,Partial,908.0,135881.0,47056.0,83050.0,37566.0,91735.0,768816.0,0.0,County,Massachusetts,,,,,,,25017.0,25.0
Nantucket,,Complete,0.0,181.0,691.0,1432.0,62.0,780.0,6378.0,0.0,County,Massachusetts,,,,,,,25019.0,25.0
Nantucket,,Partial,0.0,197.0,776.0,1686.0,66.0,1269.0,6786.0,0.0,County,Massachusetts,,,,,,,25019.0,25.0
Norfolk,,Complete,185.0,51922.0,25083.0,17612.0,16865.0,26420.0,325597.0,0.0,County,Massachusetts,,,,,,,25021.0,25.0
Norfolk,,Partial,307.0,56182.0,28730.0,19961.0,17961.0,33170.0,352043.0,0.0,County,Massachusetts,,,,,,,25021.0,25.0
Plymouth,,Complete,129.0,4273.0,21741.0,9300.0,8034.0,17567.0,235526.0,0.0,County,Massachusetts,,,,,,,25023.0,25.0
Plymouth,,Partial,158.0,4659.0,26289.0,10826.0,8723.0,23822.0,257553.0,0.0,County,Massachusetts,,,,,,,25023.0,25.0
Suffolk,,Complete,1019.0,51390.0,72069.0,89454.0,12525.0,42957.0,213469.0,0.0,County,Massachusetts,,,,,,,25025.0,25.0
Suffolk,,Partial,1141.0,55913.0,80812.0,101496.0,13335.0,54396.0,229812.0,0.0,County,Massachusetts,,,,,,,25025.0,25.0
Worcester,,Complete,229.0,25824.0,17086.0,55983.0,9142.0,27300.0,342932.0,0.0,County,Massachusetts,,,,,,,25027.0,25.0
Worcester,,Partial,301.0,28772.0,20339.0,64668.0,9794.0,35051.0,372624.0,0.0,County,Massachusetts,,,,,,,25027.0,25.0
Adams,2021-07-22,Partial,2896.5150000000003,11586.06,8367.710000000001,65976.175,10942.390000000001,14.8,174434.57,0.0,County,Colorado,,197284.855,,,,8001.0,8001.0,8.0
Arapahoe,2021-07-22,Partial,3740.5890000000004,22443.534000000003,32418.438,38237.132,17871.702999999998,11.7,252281.947,0.0,County,Colorado,,310884.50800000003,,,,8005.0,8005.0,8.0
Denver,2021-07-22,Partial,3660.048,16208.784,32940.432,74769.55200000001,20391.696,12.1,311626.94399999996,0.0,County,Colorado,,364436.2079999999,,,,8031.0,8031.0,8.0
Douglas,2021-07-22,Partial,1443.24,12027.0,3127.0200000000004,8178.360000000001,5532.42,8.9,189064.44,0.0,County,Colorado,,205661.7,,,,8035.0,8035.0,8.0
El Paso,2021-07-22,Partial,2536.5339999999997,11233.222,15581.565999999999,25727.701999999997,8334.326,10.6,260538.27799999996,0.0,County,Colorado,,289889.5999999999,,,,8041.0,8041.0,8.0
Jefferson,2021-07-22,Partial,2601.9780000000005,11275.238000000001,3902.9669999999996,27754.432,11275.238000000001,10.5,331318.532,0.0,County,Colorado,,349098.715,,,,8059.0,8059.0,8.0
Larimer,2021-07-22,Partial,923.652,5310.999,1616.3910000000003,11314.737000000001,3925.521,5.6000000000000005,194659.65899999999,0.0,County,Colorado,,202510.701,,,,8069.0,8069.0,8.0
Mesa,2021-07-22,Partial,275.108,687.77,343.885,4195.397,687.77,15.0,52339.29699999999,0.0,County,Colorado,,53646.060000000005,,,,8077.0,8077.0,8.0
Pueblo,2021-07-22,Partial,616.5949999999999,880.85,1233.1899999999998,20788.06,1497.4450000000002,14.6,50296.534999999996,0.0,County,Colorado,,53027.17,,,,8101.0,8101.0,8.0
Weld,2021-07-22,Partial,745.032,2980.128,1862.58,28869.99,3538.902,9.2,131125.63199999998,0.0,County,Colorado,,136713.37199999997,,,,8123.0,8123.0,8.0
Broomfield,2021-07-22,Partial,277.98,2335.032,444.76800000000003,3502.5480000000002,1167.516,11.2,41585.808,0.0,County,Colorado,,44643.587999999996,,,8014.0,8014.0,8014.0,8.0
Boulder,2021-07-22,Partial,1229.755,10329.942000000001,1967.608,15494.913,5164.9710000000005,11.2,183971.348,0.0,County,Colorado,,197498.653,,,8013.0,8013.0,8013.0,8.0
Elbert,2021-07-22,Partial,26.460000000000004,44.1,79.38,1005.48,97.02000000000001,9.4,6738.4800000000005,0.0,County,Colorado,,6888.420000000001,,,8039.0,8039.0,8039.0,8.0
Yuma,2021-07-22,Partial,12.774000000000003,21.29,38.321999999999996,485.41200000000003,46.83800000000001,9.4,3253.112,0.0,County,Colorado,,3325.4980000000005,,,8125.0,8125.0,8125.0,8.0
Washington,2021-07-22,Partial,4.356000000000001,7.26,13.068,165.52800000000002,15.972000000000001,9.4,1109.328,0.0,County,Colorado,,1134.0120000000002,,,8121.0,8121.0,8121.0,8.0
Sedgwick,2021-07-22,Partial,3.1950000000000007,5.325,9.584999999999999,121.41000000000001,11.715000000000002,9.4,813.66,0.0,County,Colorado,,831.7650000000001,,,8115.0,8115.0,8115.0,8.0
Phillips,2021-07-22,Partial,6.600000000000001,11.0,19.799999999999997,250.8,24.200000000000003,9.4,1680.8,0.0,County,Colorado,,1718.2000000000003,,,8095.0,8095.0,8095.0,8.0
Morgan,2021-07-22,Partial,39.24000000000001,65.4,117.71999999999998,1491.1200000000001,143.88000000000002,9.4,9993.12,0.0,County,Colorado,,10215.480000000001,,,8087.0,8087.0,8087.0,8.0
Logan,2021-07-22,Partial,22.386000000000003,37.31,67.158,850.668,82.08200000000001,9.4,5700.968,0.0,County,Colorado,,5827.822000000001,,,8075.0,8075.0,8075.0,8.0
Kit Carson,2021-07-22,Partial,7.599000000000001,12.665000000000001,22.796999999999997,288.762,27.863000000000003,9.4,1935.212,0.0,County,Colorado,,1978.2730000000004,,,8063.0,8063.0,8063.0,8.0
Summit,2021-07-22,Partial,101.964,254.91,127.455,2039.28,331.38300000000004,20.200000000000003,17512.317000000003,0.0,County,Colorado,,17996.646,,,8117.0,8117.0,8117.0,8.0
Routt,2021-07-22,Partial,76.196,190.49,95.245,1523.92,247.63700000000003,20.200000000000003,13086.663,0.0,County,Colorado,,13448.594000000001,,,8107.0,8107.0,8107.0,8.0
Rio Blanco,2021-07-22,Partial,9.052,22.63,11.315,181.04,29.419000000000004,20.200000000000003,1554.681,0.0,County,Colorado,,1597.678,,,8103.0,8103.0,8103.0,8.0
Park,2021-07-22,Partial,33.24,83.10000000000001,41.550000000000004,664.8000000000001,108.03000000000002,20.200000000000003,5708.97,0.0,County,Colorado,,5866.860000000001,,,8093.0,8093.0,8093.0,8.0
Moffat,2021-07-22,Partial,20.188,50.47,25.235,403.76,65.611,20.200000000000003,3467.289,0.0,County,Colorado,,3563.1820000000002,,,8081.0,8081.0,8081.0,8.0
Jackson,2021-07-22,Partial,2.2960000000000003,5.74,2.87,45.92,7.462000000000001,20.200000000000003,394.338,0.0,County,Colorado,,405.244,,,8057.0,8057.0,8057.0,8.0
Garfield,2021-07-22,Partial,144.864,362.16,181.08,2897.28,470.80800000000005,20.200000000000003,24880.392000000003,0.0,County,Colorado,,25568.496000000003,,,8045.0,8045.0,8045.0,8.0
Chaffee,2021-07-22,Partial,50.236000000000004,125.59,62.795,1004.72,163.26700000000002,20.200000000000003,8628.033000000001,0.0,County,Colorado,,8866.654,,,8015.0,8015.0,8015.0,8.0
Teller,2021-07-22,Partial,64.99,64.99,64.99,1676.742,142.978,18.0,8656.668,0.0,County,Colorado,,8851.638,,,8119.0,8119.0,8119.0,8.0
Prowers,2021-07-22,Partial,23.55,23.55,23.55,607.59,51.81,18.0,3136.86,0.0,County,Colorado,,3207.51,,,8099.0,8099.0,8099.0,8.0
Otero,2021-07-22,Partial,41.125,41.125,41.125,1061.025,90.47500000000001,18.0,5477.85,0.0,County,Colorado,,5601.225,,,8089.0,8089.0,8089.0,8.0
Lincoln,2021-07-22,Partial,9.605,9.605,9.605,247.809,21.131000000000004,18.0,1279.386,0.0,County,Colorado,,1308.201,,,8073.0,8073.0,8073.0,8.0
Las Animas,2021-07-22,Partial,42.28,42.28,42.28,1090.824,93.016,18.0,5631.696,0.0,County,Colorado,,5758.536,,,8071.0,8071.0,8071.0,8.0
Kiowa,2021-07-22,Partial,2.58,2.58,2.58,66.56400000000001,5.676,18.0,343.656,0.0,County,Colorado,,351.396,,,8061.0,8061.0,8061.0,8.0
Huerfano,2021-07-22,Partial,17.55,17.55,17.55,452.79,38.61000000000001,18.0,2337.6600000000003,0.0,County,Colorado,,2390.3100000000004,,,8055.0,8055.0,8055.0,8.0
Fremont,2021-07-22,Partial,88.74,88.74,88.74,2289.492,195.228,18.0,11820.168000000001,0.0,County,Colorado,,12086.388,,,8043.0,8043.0,8043.0,8.0
Custer,2021-07-22,Partial,11.145,11.145,11.145,287.541,24.519000000000002,18.0,1484.5140000000001,0.0,County,Colorado,,1517.949,,,8027.0,8027.0,8027.0,8.0
Crowley,2021-07-22,Partial,5.635,5.635,5.635,145.383,12.397000000000002,18.0,750.582,0.0,County,Colorado,,767.4870000000001,,,8025.0,8025.0,8025.0,8.0
Cheyenne,2021-07-22,Partial,2.615,2.615,2.615,67.467,5.753000000000001,18.0,348.31800000000004,0.0,County,Colorado,,356.163,,,8017.0,8017.0,8017.0,8.0
Bent,2021-07-22,Partial,5.715,5.715,5.715,147.447,12.573,18.0,761.238,0.0,County,Colorado,,778.383,,,8011.0,8011.0,8011.0,8.0
Baca,2021-07-22,Partial,6.91,6.91,6.91,178.278,15.202000000000002,18.0,920.412,0.0,County,Colorado,,941.142,,,8009.0,8009.0,8009.0,8.0
Saguache,2021-07-22,Partial,16.904999999999998,14.49,9.66,350.17499999999995,26.565,16.2,1603.5600000000002,0.0,County,Colorado,,1644.615,,,8109.0,8109.0,8109.0,8.0
Rio Grande,2021-07-22,Partial,48.10399999999999,41.232,27.488,996.4399999999999,75.59200000000001,16.2,4563.008,0.0,County,Colorado,,4679.832,,,8105.0,8105.0,8105.0,8.0
Mineral,2021-07-22,Partial,4.2139999999999995,3.612,2.408,87.28999999999999,6.622000000000001,16.2,399.728,0.0,County,Colorado,,409.96200000000005,,,8079.0,8079.0,8079.0,8.0
Costilla,2021-07-22,Partial,16.051,13.758000000000001,9.172,332.48499999999996,25.223000000000003,16.2,1522.5520000000001,0.0,County,Colorado,,1561.5330000000001,,,8023.0,8023.0,8023.0,8.0
Conejos,2021-07-22,Partial,26.760999999999996,22.938,15.292,554.3349999999999,42.053000000000004,16.2,2538.472,0.0,County,Colorado,,2603.463,,,8021.0,8021.0,8021.0,8.0
Alamosa,2021-07-22,Partial,62.495999999999995,53.568,35.712,1294.56,98.20800000000001,16.2,5928.192,0.0,County,Colorado,,6079.968000000001,,,8003.0,8003.0,8003.0,8.0
San Juan,2021-07-22,Partial,38.527,3.918,1.959,32.65,9.795,12.4,485.179,0.0,County,Colorado,,529.583,,,8111.0,8111.0,8111.0,8.0
Montezuma,2021-07-22,Partial,769.301,78.234,39.117,651.95,195.58499999999998,12.4,9687.977,0.0,County,Colorado,,10574.628999999999,,,8083.0,8083.0,8083.0,8.0
La Plata,2021-07-22,Partial,2185.891,222.294,111.147,1852.45,555.735,12.4,27527.407,0.0,County,Colorado,,30046.738999999998,,,8067.0,8067.0,8067.0,8.0
Dolores,2021-07-22,Partial,47.613,4.8420000000000005,2.4210000000000003,40.35,12.105,12.4,599.601,0.0,County,Colorado,,654.477,,,8033.0,8033.0,8033.0,8.0
Archuleta,2021-07-22,Partial,465.982,47.388,23.694,394.90000000000003,118.47,12.4,5868.214,0.0,County,Colorado,,6405.277999999999,,,8007.0,8007.0,8007.0,8.0
San Miguel,2021-07-22,Partial,27.808,48.66400000000001,20.856,451.88,55.616,16.400000000000002,5214.0,0.0,County,Colorado,,5311.328,,,8113.0,8113.0,8113.0,8.0
Pitkin,2021-07-22,Partial,58.416000000000004,102.22800000000001,43.812,949.26,116.83200000000001,16.400000000000002,10953.0,0.0,County,Colorado,,11157.456,,,8097.0,8097.0,8097.0,8.0
