STATE_NAME,STATE,COUNTY_NAME,COUNTY,DATE,CASE_TYPE,CASES_White,CASES_Black,CASES_Asian,CASES_Native,CASES_OtherRace,CASES_UnknownRace,CASES_Hispanic,CASES_NotHispanic,CASES_UnknownEthnicity,tot_pop,white_pop,black_pop,native_pop,asian_pop,hispanic_pop,nothispanic_pop,nothispanic_white_pop,nothispanic_black_pop,Hispanic_as_Race,COUNTY_x,COUNTY_y,Prop_unknown,Prop_unknown_to_black,Black_Disparity,Hispanic_Disparity
Missouri,29,Phelps,29161,2021-06-22,Partial Coverage,50.23495078399367,41.07327141382869,60.105448154657296,10.309278350515465,2091.0,4178.0,55.61752988047809,55.51964541299229,3297.0,44573.0,40434.0,969.0,388.0,1707.0,1255.0,43318.0,39483.0,916.0,,,,0.004238433365854869,0.24035175879396986,1.2230569675801473,0.9032215363024649
Missouri,29,Pike,29163,2021-06-22,Complete Coverage,17.91896981109154,11.033028812368237,11.842105263157896,8.333333333333334,155.0,1496.0,31.234866828087167,16.8762926938342,1623.0,18302.0,16463.0,1423.0,48.0,76.0,413.0,17889.0,16088.0,1405.0,,,,0.009976414950605472,0.20853503184713376,1.6241206395658128,0.5736848474403725
Missouri,29,Pike,29163,2021-06-22,Partial Coverage,37.168195347142074,23.401264933239634,26.31578947368421,16.666666666666668,340.0,3157.0,65.61743341404359,35.20040248197216,3409.0,18302.0,16463.0,1423.0,48.0,76.0,413.0,17889.0,16088.0,1405.0,,,,0.010126010621607435,0.20738738738738738,1.5882985579274227,0.5664378110099512
Missouri,29,Platte,29165,2021-06-22,Complete Coverage,12.988246335359314,3.297256481248427,7.372764786795048,6.920415224913495,1365.0,1557.0,7.380018110473891,12.86915085078534,2043.0,104418.0,89504.0,7946.0,578.0,3635.0,6626.0,97792.0,83770.0,7656.0,,,,0.0038991176920992804,0.18950381679389314,3.9391070756017217,1.7599206588566627
Missouri,29,Platte,29165,2021-06-22,Partial Coverage,27.38089917769038,7.399949660206393,15.873452544704264,15.051903114186851,2935.0,3355.0,16.042861454874735,27.064586060209425,4519.0,104418.0,89504.0,7946.0,578.0,3635.0,6626.0,97792.0,83770.0,7656.0,,,,0.004013725910310734,0.1838265306122449,3.7001466813933295,1.7067341293638425
Missouri,29,Polk,29167,2021-06-22,Complete Coverage,22.244286737417802,9.67741935483871,14.736842105263158,3.90625,293.0,1063.0,21.27921279212792,22.233214194536636,1131.0,32149.0,30718.0,310.0,256.0,285.0,813.0,31336.0,30030.0,286.0,,,,0.0034964789177926773,0.829,,1.045352896966513
Missouri,29,Polk,29167,2021-06-22,Partial Coverage,47.187316882609544,21.93548387096774,31.57894736842105,8.984375,632.0,2326.0,48.58548585485855,47.07684452387031,2487.0,32149.0,30718.0,310.0,256.0,285.0,813.0,31336.0,30030.0,286.0,,,,0.0035998928957485564,0.8007352941176472,,0.9712224968496598
Missouri,29,Pulaski,29169,2021-06-22,Complete Coverage,7.837896936271532,2.7629369561898947,7.493540051679586,1.7432646592709984,351.0,2007.0,5.2631578947368425,9.719259690173011,1084.0,52607.0,41159.0,6551.0,631.0,1935.0,6194.0,46413.0,36365.0,5908.0,,,,0.008772958286392993,0.1901657458563536,2.8367990513544092,1.489200417891591
Missouri,29,Pulaski,29169,2021-06-22,Partial Coverage,17.22102091887558,6.609677911769196,17.467700258397933,4.91283676703645,754.0,4266.0,11.785598966742008,21.153556115743434,2362.0,52607.0,41159.0,6551.0,631.0,1935.0,6194.0,46413.0,36365.0,5908.0,,,,0.008491089072467569,0.1704849884526559,2.605425127934271,1.4611918297467856
Missouri,29,Putnam,29171,2021-06-22,Complete Coverage,15.735486687036229,7.6923076923076925,,,17.0,370.0,29.310344827586206,17.37991266375546,280.0,4696.0,4582.0,13.0,12.0,26.0,116.0,4580.0,4473.0,13.0,,,,0.008745591146891841,6.67,,
Missouri,29,Putnam,29171,2021-06-22,Partial Coverage,33.238760366652116,15.384615384615385,,,36.0,781.0,61.206896551724135,36.63755458515284,595.0,4696.0,4582.0,13.0,12.0,26.0,116.0,4580.0,4473.0,13.0,,,,0.008769532705636848,7.06,,
Missouri,29,Ralls,29173,2021-06-22,Complete Coverage,17.934782608695652,21.91780821917808,,,62.0,236.0,43.47826086956522,16.98947989381575,327.0,10309.0,9936.0,146.0,25.0,43.0,138.0,10171.0,9814.0,142.0,,,,0.0033240260603643133,0.1953125,,
Missouri,29,Ralls,29173,2021-06-22,Partial Coverage,37.09742351046699,45.205479452054796,,,134.0,501.0,89.85507246376811,35.139121030380494,695.0,10309.0,9936.0,146.0,25.0,43.0,138.0,10171.0,9814.0,142.0,,,,0.003419638495359062,0.2015151515151515,,
Missouri,29,Randolph,29175,2021-06-22,Complete Coverage,18.534559742811215,11.773151471643933,17.70334928229665,4.895104895104895,206.0,989.0,84.24015009380864,16.485649390873427,1113.0,24748.0,22396.0,1393.0,143.0,209.0,533.0,24215.0,21971.0,1366.0,,,,0.004777399670467059,0.14073170731707316,1.5743074220570747,0.2200204976151086
Missouri,29,Randolph,29175,2021-06-22,Partial Coverage,41.40025004465083,27.351040918880116,41.6267942583732,11.888111888111888,455.0,2143.0,177.6735459662289,37.0142473673343,2445.0,24748.0,22396.0,1393.0,143.0,209.0,533.0,24215.0,21971.0,1366.0,,,,0.00468923039156887,0.13236220472440946,1.5136626853595434,0.2330130229545818
Missouri,29,Ray,29177,2021-06-22,Complete Coverage,17.563017563017564,16.332378223495702,19.82758620689655,8.75,780.0,1096.0,27.899159663865547,19.63608794541319,1261.0,23018.0,21978.0,349.0,160.0,116.0,595.0,22423.0,21497.0,311.0,,,,0.007556541575431725,0.5503508771929825,,0.629517798192497
Missouri,29,Ray,29177,2021-06-22,Partial Coverage,36.82318682318682,34.67048710601719,43.10344827586207,18.125,1623.0,2251.0,58.15126050420168,41.082816750657805,2609.0,23018.0,21978.0,349.0,160.0,116.0,595.0,22423.0,21497.0,311.0,,,,0.007448445109796492,0.5357851239669421,,0.6332311028842821
Missouri,29,Reynolds,29179,2021-06-22,Complete Coverage,12.710721510451787,10.38961038961039,,1.408450704225352,22.0,111.0,19.81132075471698,12.702790395846852,93.0,6270.0,5932.0,77.0,71.0,13.0,106.0,6164.0,5843.0,76.0,,,,0.0028743672576501413,0.2825,,
Missouri,29,Reynolds,29179,2021-06-22,Partial Coverage,27.376938637896156,23.376623376623378,,2.816901408450704,50.0,253.0,45.283018867924525,27.238805970149254,223.0,6270.0,5932.0,77.0,71.0,13.0,106.0,6164.0,5843.0,76.0,,,,0.0030991126875081015,0.29222222222222216,,
Missouri,29,Ripley,29181,2021-06-22,Complete Coverage,15.354515573642198,3.8461538461538463,15.555555555555555,0.7142857142857143,59.0,270.0,43.20388349514563,13.958110380675738,387.0,13288.0,12778.0,78.0,140.0,45.0,206.0,13082.0,12612.0,76.0,,,,0.0034603413945755767,2.3866666666666667,,
Missouri,29,Ripley,29181,2021-06-22,Partial Coverage,32.5950853028643,8.974358974358974,35.55555555555556,2.142857142857143,146.0,568.0,94.1747572815534,29.81959944962544,810.0,13288.0,12778.0,78.0,140.0,45.0,206.0,13082.0,12612.0,76.0,,,,0.0034634474483210007,2.177142857142857,,
Missouri,29,Saline,29195,2021-06-22,Complete Coverage,27.35177865612648,19.820554649265905,10.392156862745098,2.380952380952381,828.0,696.0,28.964401294498384,29.222731529400168,716.0,22761.0,20240.0,1226.0,210.0,510.0,2472.0,20289.0,18096.0,1152.0,,,,0.003406636858594154,0.09218106995884774,1.3799703963955172,0.9443239781835846
Missouri,29,Saline,29195,2021-06-22,Partial Coverage,56.887351778656125,41.84339314845025,23.137254901960784,4.761904761904762,1749.0,1486.0,62.66181229773463,60.6338409975849,1539.0,22761.0,20240.0,1226.0,210.0,510.0,2472.0,20289.0,18096.0,1152.0,,,,0.0034715606897745303,0.09306042884990254,1.3595300834431268,0.9078472149569913
Missouri,29,Schuyler,29197,2021-06-22,Complete Coverage,10.600087604029785,,,,11.0,253.0,23.45679012345679,10.329766324525005,257.0,4660.0,4566.0,6.0,17.0,14.0,81.0,4579.0,4491.0,6.0,,,,0.010251667617717085,inf,,
Missouri,29,Schuyler,29197,2021-06-22,Partial Coverage,22.40473061760841,,,,23.0,525.0,50.617283950617285,21.816990609303343,533.0,4660.0,4566.0,6.0,17.0,14.0,81.0,4579.0,4491.0,6.0,,,,0.010057591574324764,inf,,
Missouri,29,Scotland,29199,2021-06-22,Complete Coverage,10.313994593470577,,,5.882352941176471,34.0,357.0,18.51851851851852,11.283003300330034,331.0,4902.0,4809.0,5.0,17.0,11.0,54.0,4848.0,4758.0,5.0,,,,0.014040682976158063,inf,,
Missouri,29,Scotland,29199,2021-06-22,Partial Coverage,21.64691203992514,,,11.764705882352942,73.0,752.0,38.888888888888886,23.70049504950495,698.0,4902.0,4809.0,5.0,17.0,11.0,54.0,4848.0,4758.0,5.0,,,,0.014111913123245277,inf,,
Missouri,29,Scott,29201,2021-06-22,Complete Coverage,27.457002457002456,20.16041621504444,31.31313131313131,4.242424242424242,524.0,1477.0,21.781115879828327,26.66273963799936,1779.0,38280.0,32560.0,4613.0,165.0,198.0,932.0,37348.0,31803.0,4543.0,,,,0.003713236016424684,0.04064516129032258,1.3619263691844337,1.2605875019668122
Missouri,29,Scott,29201,2021-06-22,Partial Coverage,57.383292383292385,43.16063299371342,68.68686868686869,9.090909090909092,1122.0,3141.0,47.21030042918455,55.866445325050876,3784.0,38280.0,32560.0,4613.0,165.0,198.0,932.0,37348.0,31803.0,4543.0,,,,0.003769709933305132,0.04041687594173782,1.329528517147804,1.2154824659370114
Missouri,29,Shannon,29203,2021-06-22,Complete Coverage,17.142489711934157,,,0.8771929824561403,31.0,80.0,21.686746987951807,16.925,60.0,8166.0,7776.0,43.0,114.0,22.0,166.0,8000.0,7635.0,34.0,,,,0.0012466191833550824,inf,,
Missouri,29,Shannon,29203,2021-06-22,Partial Coverage,36.111111111111114,,,2.6315789473684212,69.0,186.0,46.98795180722892,35.65,146.0,8166.0,7776.0,43.0,114.0,22.0,166.0,8000.0,7635.0,34.0,,,,0.0013860995986878719,inf,,
Missouri,29,Shelby,29205,2021-06-22,Complete Coverage,24.035453597497394,1.8181818181818181,,12.5,158.0,431.0,36.434108527131784,25.56455783485606,446.0,5930.0,5754.0,55.0,24.0,10.0,129.0,5801.0,5637.0,53.0,,,,0.007165853151936857,10.35,,
Missouri,29,Shelby,29205,2021-06-22,Partial Coverage,49.582898852971844,5.454545454545454,,25.0,327.0,881.0,80.62015503875969,52.611618686433374,915.0,5930.0,5754.0,55.0,24.0,10.0,129.0,5801.0,5637.0,53.0,,,,0.007106918449533514,7.076666666666667,,
Missouri,29,St. Charles,29183,2021-06-22,Complete Coverage,37.252196987781254,25.24934136243884,39.178906388249864,19.718309859154928,11535.0,11352.0,34.66627890068344,36.544345658153645,20413.0,402022.0,360266.0,21256.0,923.0,11302.0,13754.0,388268.0,348030.0,20804.0,,,,0.0028985507246376808,0.08067821874417738,1.4753730187670548,1.074594625356425
Missouri,29,St. Charles,29183,2021-06-22,Partial Coverage,78.5783282352484,54.90214527662778,86.21482923376394,44.7453954496208,24516.0,24246.0,75.90519121710048,77.11014041847383,43846.0,402022.0,360266.0,21256.0,923.0,11302.0,13754.0,388268.0,348030.0,20804.0,,,,0.002928000675848117,0.07935561268209083,1.431243311883839,1.0352167878808491
Missouri,29,St. Clair,29185,2021-06-22,Complete Coverage,17.572944297082227,7.246376811594203,,1.1363636363636365,116.0,383.0,19.1588785046729,18.218447130567352,384.0,9397.0,9048.0,69.0,88.0,29.0,214.0,9183.0,8870.0,57.0,,,,0.0053650741571122165,1.766,,
Missouri,29,St. Clair,29185,2021-06-22,Partial Coverage,37.245800176834656,15.942028985507246,,6.818181818181818,244.0,800.0,40.654205607476634,38.5603833169988,809.0,9397.0,9048.0,69.0,88.0,29.0,214.0,9183.0,8870.0,57.0,,,,0.0053056094006350705,1.6845454545454546,,
Missouri,29,St. Francois,29187,2021-06-22,Complete Coverage,23.42554349566164,21.307273309836592,30.617977528089888,5.2805280528052805,744.0,2759.0,48.06828391734052,22.71792078908354,3374.0,67215.0,62466.0,3121.0,303.0,356.0,1113.0,66102.0,61558.0,3042.0,,,,0.00429094571145652,0.10341353383458647,1.0994153571422551,
Missouri,29,St. Francois,29187,2021-06-22,Partial Coverage,50.47545864950533,44.21659724447292,66.01123595505618,11.221122112211221,1589.0,5897.0,102.42587601078166,48.80487731082267,7264.0,67215.0,62466.0,3121.0,303.0,356.0,1113.0,66102.0,61558.0,3042.0,,,,0.0042795177926392295,0.1068840579710145,1.1415500467036677,
Missouri,29,St. Louis,29189,2021-06-22,Complete Coverage,41.46968596707026,20.73771085209585,38.2918272024796,24.13154238073182,36581.0,32634.0,41.57307126621206,36.98652582368979,49818.0,994205.0,674770.0,248634.0,2159.0,46459.0,29916.0,964289.0,648909.0,246568.0,,,,0.003276218798779592,0.02308585946742693,1.9997234151270433,0.9975131666727297
Missouri,29,St. Louis,29189,2021-06-22,Partial Coverage,88.13388265631252,45.81674268201453,84.51107428054844,55.21074571560908,78384.0,72353.0,93.07059767348576,78.89118303745039,111227.0,994205.0,674770.0,248634.0,2159.0,46459.0,29916.0,964289.0,648909.0,246568.0,,,,0.003360517757106984,0.022996242845605534,1.9236173830163987,0.9469573083167206
Missouri,29,St. Louis city,29510,2021-06-22,Complete Coverage,34.521496864824506,18.47290459509279,32.67470316323756,19.15137614678899,8629.0,9235.0,36.04400861038029,27.25486315804092,13701.0,300576.0,144649.0,136167.0,872.0,11033.0,12543.0,288033.0,134388.0,135044.0,,,,0.003771312575681635,0.012548700007951021,1.868763879936614,0.9577596442722712
Missouri,29,St. Louis city,29510,2021-06-22,Partial Coverage,74.34202794350462,42.24444982998818,72.96292939363727,46.903669724770644,18799.0,20579.0,83.4728533843578,59.60080962945218,30755.0,300576.0,144649.0,136167.0,872.0,11033.0,12543.0,288033.0,134388.0,135044.0,,,,0.0037973704131712056,0.012192166611616224,1.7598058027194676,0.890613234475051
Missouri,29,Ste. Genevieve,29186,2021-06-22,Complete Coverage,25.75442247658689,13.548387096774194,10.714285714285714,9.836065573770492,352.0,596.0,37.05357142857143,27.232597623089983,553.0,17894.0,17298.0,155.0,61.0,168.0,224.0,17670.0,17100.0,153.0,,,,0.003264455710187668,0.7147619047619047,,
Missouri,29,Ste. Genevieve,29186,2021-06-22,Partial Coverage,53.98890045091918,31.612903225806452,22.61904761904762,19.672131147540984,728.0,1268.0,80.80357142857143,56.95529145444256,1189.0,17894.0,17298.0,155.0,61.0,168.0,224.0,17670.0,17100.0,153.0,,,,0.003300227441106224,0.65,,
Missouri,29,Stoddard,29207,2021-06-22,Complete Coverage,18.973445018713242,12.295081967213115,13.91304347826087,2.6666666666666665,304.0,1424.0,41.57303370786517,18.991962374083045,1483.0,29025.0,28055.0,366.0,150.0,115.0,534.0,28491.0,27621.0,356.0,,,,0.005691133281697805,0.7135555555555556,,
Missouri,29,Stoddard,29207,2021-06-22,Partial Coverage,40.14614150775263,27.595628415300546,33.91304347826087,5.333333333333333,655.0,2999.0,89.13857677902622,40.23024814853814,3127.0,29025.0,28055.0,366.0,150.0,115.0,534.0,28491.0,27621.0,356.0,,,,0.005672193870082418,0.6713861386138614,,
Missouri,29,Stone,29209,2021-06-22,Complete Coverage,13.010187528388814,5.185185185185185,,2.711864406779661,244.0,4046.0,28.683181225554108,15.584415584415584,3253.0,31952.0,30822.0,135.0,295.0,187.0,767.0,31185.0,30215.0,119.0,,,,0.017458910339943016,10.775714285714285,,0.45358244701246453
Missouri,29,Stone,29209,2021-06-22,Partial Coverage,27.736681591071314,11.851851851851851,20.855614973262032,6.440677966101695,535.0,8376.0,62.45110821382008,32.98380631713965,6769.0,31952.0,30822.0,135.0,295.0,187.0,767.0,31185.0,30215.0,119.0,,,,0.0169352399879034,9.8,,0.4441343377943987
Missouri,29,Sullivan,29211,2021-06-22,Complete Coverage,22.70403666490393,5.0761421319796955,,3.4482758620689653,172.0,242.0,27.320954907161802,23.941105284388865,222.0,6089.0,5673.0,197.0,87.0,66.0,1131.0,4958.0,4669.0,169.0,,,,0.003934767007349848,0.636,,0.8310118274435712
Missouri,29,Sullivan,29211,2021-06-22,Partial Coverage,47.55861096421646,11.6751269035533,,6.896551724137931,365.0,525.0,57.824933687002655,50.161355385235986,484.0,6089.0,5673.0,197.0,87.0,66.0,1131.0,4958.0,4669.0,169.0,,,,0.004047438095406423,0.5973913043478261,,0.8224585474086975
Missouri,29,Taney,29213,2021-06-22,Complete Coverage,15.218098024592202,7.1146245059288535,20.73170731707317,3.7037037037037037,795.0,4598.0,17.93915040183697,17.309892456715733,3896.0,55928.0,52293.0,1012.0,621.0,738.0,3484.0,52444.0,49308.0,862.0,,,,0.010409137719088872,1.290138888888889,,0.8483176562828677
Missouri,29,Taney,29213,2021-06-22,Partial Coverage,32.84569636471421,17.391304347826086,47.8319783197832,10.305958132045088,1783.0,9648.0,40.355912743972446,37.256883532911296,8255.0,55928.0,52293.0,1012.0,621.0,738.0,3484.0,52444.0,49308.0,862.0,,,,0.010162163055070603,1.1185227272727272,,0.8139004703745683
Missouri,29,Texas,29215,2021-06-22,Complete Coverage,14.90960020371785,13.839750260145681,16.216216216216218,8.474576271186441,196.0,1132.0,29.858657243816253,15.431701030927835,1011.0,25398.0,23562.0,961.0,236.0,111.0,566.0,24832.0,23068.0,950.0,,,,0.006033964590766151,0.17586466165413533,1.077302691411493,0.4993392730949292
Missouri,29,Texas,29215,2021-06-22,Partial Coverage,31.792717086834735,28.616024973985432,33.333333333333336,17.372881355932204,413.0,2368.0,63.42756183745583,32.79639175257732,2122.0,25398.0,23562.0,961.0,236.0,111.0,566.0,24832.0,23068.0,950.0,,,,0.00594156831712924,0.17829090909090908,1.1110109498344793,0.5012445089456395
Missouri,29,Vernon,29217,2021-06-22,Complete Coverage,16.589510098183855,10.050251256281408,18.243243243243242,3.0303030303030303,423.0,867.0,26.62473794549266,18.04739619635567,851.0,20563.0,19657.0,199.0,165.0,148.0,477.0,20086.0,19255.0,193.0,,,,0.006185340655975454,1.0704999999999998,,0.6230863241601338
Missouri,29,Vernon,29217,2021-06-22,Partial Coverage,34.35417408556748,21.105527638190956,36.486486486486484,6.0606060606060606,933.0,1806.0,57.23270440251572,37.568455640744794,1779.0,20563.0,19657.0,199.0,165.0,148.0,477.0,20086.0,19255.0,193.0,,,,0.0062949514990567335,1.0757142857142856,,0.6002542505060692
Missouri,29,Warren,29219,2021-06-22,Complete Coverage,25.764451167067058,18.635809987819734,27.027027027027028,7.0754716981132075,481.0,983.0,23.21285140562249,24.25880711545169,1734.0,35649.0,33717.0,821.0,212.0,185.0,1245.0,34404.0,32680.0,783.0,,,,0.0034662984311693715,0.20901960784313722,1.3825238175269317,1.1099218582352417
Missouri,29,Warren,29219,2021-06-22,Partial Coverage,54.00836373342824,39.95127892813642,57.83783783783784,15.09433962264151,1020.0,2103.0,50.68273092369478,50.8080455760958,3689.0,35649.0,33717.0,821.0,212.0,185.0,1245.0,34404.0,32680.0,783.0,,,,0.003515667739464867,0.20768292682926828,1.3518556897909935,1.0656166853901452
Missouri,29,Washington,29221,2021-06-22,Complete Coverage,18.059390798249712,18.627450980392158,,3.225806451612903,201.0,480.0,32.0,17.86080886881544,597.0,24730.0,23539.0,612.0,124.0,84.0,375.0,24355.0,23243.0,609.0,,,,0.0028388770664048444,0.11210526315789474,0.9695041375902477,
Missouri,29,Washington,29221,2021-06-22,Partial Coverage,38.76545307787077,38.56209150326797,,6.451612903225806,423.0,1064.0,71.46666666666667,38.18928351467871,1322.0,24730.0,23539.0,612.0,124.0,84.0,375.0,24355.0,23243.0,609.0,,,,0.0029063361024056684,0.11902542372881356,1.005273613714276,
Missouri,29,Wayne,29223,2021-06-22,Complete Coverage,18.442357512953368,3.4782608695652173,12.195121951219512,5.47945205479452,86.0,597.0,41.55844155844156,18.311975953171967,563.0,12873.0,12352.0,115.0,73.0,41.0,231.0,12642.0,12169.0,104.0,,,,0.005192835054553941,3.115,,
Missouri,29,Wayne,29223,2021-06-22,Partial Coverage,39.21632124352332,8.695652173913043,24.390243902439025,12.32876712328767,195.0,1308.0,89.17748917748918,38.91789273849074,1250.0,12873.0,12352.0,115.0,73.0,41.0,231.0,12642.0,12169.0,104.0,,,,0.005391136446863134,2.753,,
Missouri,29,Webster,29225,2021-06-22,Complete Coverage,17.834243647589645,8.096280087527353,21.019108280254777,2.727272727272727,422.0,3399.0,34.84848484848485,20.32064852584293,2489.0,39592.0,37899.0,457.0,330.0,157.0,858.0,38734.0,37236.0,439.0,,,,0.008763767169900419,1.7054054054054053,,0.5117652524960506
Missouri,29,Webster,29225,2021-06-22,Partial Coverage,38.13557085938943,17.943107221006564,48.40764331210191,6.96969696969697,883.0,7168.0,74.35897435897436,43.21268136520886,5309.0,39592.0,37899.0,457.0,330.0,157.0,858.0,38734.0,37236.0,439.0,,,,0.008672171158539752,1.6292682926829267,,0.5128576770745475
Missouri,29,Worth,29227,2021-06-22,Complete Coverage,20.040795512493627,,,,12.0,182.0,43.24324324324324,17.510121457489877,225.0,2013.0,1961.0,18.0,7.0,4.0,37.0,1976.0,1931.0,17.0,,,,0.01014061327718483,inf,,
Missouri,29,Worth,29227,2021-06-22,Partial Coverage,41.917389087200405,,,,26.0,372.0,94.5945945945946,36.63967611336032,462.0,2013.0,1961.0,18.0,7.0,4.0,37.0,1976.0,1931.0,17.0,,,,0.009935304990757857,inf,,
Missouri,29,Wright,29229,2021-06-22,Complete Coverage,14.82299631832342,8.474576271186441,,2.7777777777777777,165.0,1023.0,28.985507246376812,16.923076923076923,692.0,18289.0,17655.0,118.0,144.0,92.0,414.0,17875.0,17304.0,110.0,,,,0.006787493681854285,1.88,,0.511393372982158
Missouri,29,Wright,29229,2021-06-22,Partial Coverage,31.8946474086661,18.64406779661017,,6.25,356.0,2140.0,60.869565217391305,36.26853146853147,1461.0,18289.0,17655.0,118.0,144.0,92.0,414.0,17875.0,17304.0,110.0,,,,0.006646432308682017,1.7986363636363636,,0.5239834931423716
Louisiana,22,Acadia Parish,22001,2021-06-25,Complete Coverage,19.16455952260544,23.261240240509736,,,1659.0,218.0,,,,62045.0,49435.0,11143.0,253.0,227.0,1732.0,60313.0,47971.0,11009.0,,,,0.0015531946408578732,0.0072415123456790135,0.8238838223780572,
Louisiana,22,Acadia Parish,22001,2021-06-25,Partial Coverage,20.912309092748053,26.411199856412097,,,1838.0,248.0,,,,62045.0,49435.0,11143.0,253.0,227.0,1732.0,60313.0,47971.0,11009.0,,,,0.0015682017402077605,0.00708800543662929,0.7917970106030974,
Louisiana,22,Allen Parish,22003,2021-06-25,Complete Coverage,13.306016821220616,18.195902909278704,,,604.0,115.0,,,,25627.0,18548.0,5809.0,601.0,173.0,588.0,25039.0,18158.0,5721.0,,,,0.0020355643382717237,0.006802270577105015,0.7312644438455115,
Louisiana,22,Allen Parish,22003,2021-06-25,Partial Coverage,15.171447056286391,20.89860561198141,,,750.0,133.0,,,,25627.0,18548.0,5809.0,601.0,173.0,588.0,25039.0,18158.0,5721.0,,,,0.0021873598838692736,0.007273476112026358,0.7259549913506396,
Louisiana,22,Ascension Parish,22005,2021-06-25,Complete Coverage,29.246617064787017,31.997098964857916,,,3393.0,227.0,,,,126604.0,91932.0,30334.0,569.0,1901.0,7542.0,119062.0,85493.0,29829.0,,,,0.000988282572373953,0.0037296517617968266,0.9140396476851941,
Louisiana,22,Ascension Parish,22005,2021-06-25,Partial Coverage,31.46673628333986,35.58712995318784,,,3845.0,259.0,,,,126604.0,91932.0,30334.0,569.0,1901.0,7542.0,119062.0,85493.0,29829.0,,,,0.001032088288815724,0.0038017600741083834,0.8842167470299502,
Louisiana,22,Assumption Parish,22007,2021-06-25,Complete Coverage,27.369198737322854,28.933148062374556,,,401.0,47.0,,,,21891.0,14889.0,6477.0,165.0,107.0,728.0,21163.0,14316.0,6405.0,,,,0.0007525010582046132,0.002390608324439701,0.9459461057718257,
Louisiana,22,Assumption Parish,22007,2021-06-25,Partial Coverage,29.33037813150648,32.931912922649374,,,454.0,54.0,,,,21891.0,14889.0,6477.0,165.0,107.0,728.0,21163.0,14316.0,6405.0,,,,0.0007809281361643516,0.0023816221284575713,0.8906369393238044,
Louisiana,22,Avoyelles Parish,22009,2021-06-25,Complete Coverage,23.91426748245186,27.88734748453953,,,1334.0,153.0,,,,40144.0,26641.0,11966.0,486.0,241.0,829.0,39315.0,26066.0,11832.0,,,,0.0015293838136270464,0.004456098291878933,0.857531089886182,
Louisiana,22,Avoyelles Parish,22009,2021-06-25,Partial Coverage,26.37663751360685,31.255223132207924,,,1476.0,172.0,,,,40144.0,26641.0,11966.0,486.0,241.0,829.0,39315.0,26066.0,11832.0,,,,0.0015282636032152887,0.004406417112299465,0.8439113488979132,
Louisiana,22,Beauregard Parish,22011,2021-06-25,Complete Coverage,17.616414714436385,21.643109540636043,,,792.0,90.0,,,,37497.0,31289.0,4528.0,440.0,288.0,1438.0,36059.0,30188.0,4420.0,,,,0.001356751917450414,0.009,0.8139502635404893,
Louisiana,22,Beauregard Parish,22011,2021-06-25,Partial Coverage,20.023011281920162,24.97791519434629,,,922.0,103.0,,,,37497.0,31289.0,4528.0,440.0,288.0,1438.0,36059.0,30188.0,4420.0,,,,0.0013839662447257383,0.009062776304155614,0.8016286037536205,
Louisiana,22,Bienville Parish,22013,2021-06-25,Complete Coverage,23.416015098409275,28.31729896532946,,,292.0,68.0,,,,13241.0,7418.0,5509.0,54.0,49.0,279.0,12962.0,7217.0,5458.0,,,,0.0010907107798582077,0.002307692307692308,0.8269155588277993,
Louisiana,22,Bienville Parish,22013,2021-06-25,Partial Coverage,26.44917767592343,32.65565438373571,,,327.0,83.0,,,,13241.0,7418.0,5509.0,54.0,49.0,279.0,12962.0,7217.0,5458.0,,,,0.0010889485007038325,0.002279043913285158,0.8099417443950092,
Louisiana,22,Bossier Parish,22015,2021-06-25,Complete Coverage,26.81511545000823,23.190330268981953,,,3560.0,408.0,,,,127039.0,91165.0,29370.0,817.0,2530.0,8760.0,118279.0,83748.0,28805.0,,,,0.0012678661123160667,0.0058258699163118485,1.1563058886606103,
Louisiana,22,Bossier Parish,22015,2021-06-25,Partial Coverage,29.161410629079143,26.172965611167857,,,4061.0,479.0,,,,127039.0,91165.0,29370.0,817.0,2530.0,8760.0,118279.0,83748.0,28805.0,,,,0.0013229440458776014,0.005906075191882399,1.1141806038455242,
Louisiana,22,Caddo Parish,22017,2021-06-25,Complete Coverage,34.02992822238531,24.618500337536567,,,5983.0,680.0,,,,240204.0,111734.0,119987.0,1183.0,3268.0,6888.0,233316.0,106406.0,119131.0,,,,0.0009852336207313381,0.002255662006161346,1.382290868891752,
Louisiana,22,Caddo Parish,22017,2021-06-25,Partial Coverage,36.87328834553493,27.479643628059705,,,6740.0,822.0,,,,240204.0,111734.0,119987.0,1183.0,3268.0,6888.0,233316.0,106406.0,119131.0,,,,0.0010184838248013875,0.002293461118524809,1.341840121532118,
Louisiana,22,Calcasieu Parish,22019,2021-06-25,Complete Coverage,22.141870138250788,22.663164506366698,,,7466.0,1120.0,,,,203436.0,142567.0,52539.0,1194.0,2902.0,8351.0,195085.0,135584.0,51880.0,,,,0.0019710807151354483,0.007210884353741497,0.9769981651075487,
Louisiana,22,Calcasieu Parish,22019,2021-06-25,Partial Coverage,24.66629724971417,25.72374807286016,,,8456.0,1240.0,,,,203436.0,142567.0,52539.0,1194.0,2902.0,8351.0,195085.0,135584.0,51880.0,,,,0.0019877830069154182,0.007174250832408435,0.958892039365692,
