Geography,Geographic Level,FIPS Code,LDH Region,Demographic Group,Vaccine Status,Count,x,y
Ascension,PARISH,22005,2,Aged 60-69,Incomplete,413,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 70 plus,Incomplete,269,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Age Unknown,Incomplete,4,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Black,Incomplete,1089,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Other Race,Incomplete,452,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Unknown Race,Incomplete,32,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,White,Incomplete,2041,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Female,Incomplete,1987,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Male,Incomplete,1621,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Gender Unkown,Incomplete,6,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 0-4,Unvaccinated,8681,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 18-29,Unvaccinated,13262,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 30-39,Unvaccinated,12210,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 40-49,Unvaccinated,10045,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 50-59,Unvaccinated,7357,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 5-17,Unvaccinated,22882,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 60-69,Unvaccinated,2804,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Aged 70 plus,Unvaccinated,117,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Age Unknown,Unvaccinated,,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Black,Unvaccinated,15603,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Other Race,Unvaccinated,2537,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Unknown Race,Unvaccinated,,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,White,Unvaccinated,59468,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Female,Unvaccinated,35592,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Male,Unvaccinated,41809,-10120199.62335453,3529747.6633259524
Ascension,PARISH,22005,2,Gender Unkown,Unvaccinated,,-10120199.62335453,3529747.6633259524
Assumption,PARISH,22007,3,Aged 0-4,Complete,0,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 18-29,Complete,360,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 30-39,Complete,485,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 40-49,Complete,660,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 50-59,Complete,1193,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 5-17,Complete,35,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 60-69,Complete,1779,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 70 plus,Complete,1885,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Age Unknown,Complete,0,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Black,Complete,1874,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Other Race,Complete,401,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Unknown Race,Complete,47,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,White,Complete,4075,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Female,Complete,3576,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Male,Complete,2810,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Gender Unkown,Complete,11,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 0-4,Incomplete,0,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 18-29,Incomplete,71,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 30-39,Incomplete,77,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 40-49,Incomplete,90,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 50-59,Incomplete,116,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 5-17,Incomplete,29,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 60-69,Incomplete,127,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 70 plus,Incomplete,101,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Age Unknown,Incomplete,0,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Black,Incomplete,259,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Other Race,Incomplete,53,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Unknown Race,Incomplete,7,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,White,Incomplete,292,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Female,Incomplete,326,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Male,Incomplete,284,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Gender Unkown,Incomplete,1,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 0-4,Unvaccinated,1228,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 18-29,Unvaccinated,3031,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 30-39,Unvaccinated,2121,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 40-49,Unvaccinated,2109,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 50-59,Unvaccinated,2015,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 5-17,Unvaccinated,3761,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 60-69,Unvaccinated,978,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Aged 70 plus,Unvaccinated,463,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Age Unknown,Unvaccinated,,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Black,Unvaccinated,4674,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Other Race,Unvaccinated,14,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Unknown Race,Unvaccinated,,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,White,Unvaccinated,11072,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Female,Unvaccinated,7103,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Male,Unvaccinated,8615,-10137042.262311555,3490817.8121996815
Assumption,PARISH,22007,3,Gender Unkown,Unvaccinated,,-10137042.262311555,3490817.8121996815
Avoyelles,PARISH,22009,6,Aged 0-4,Complete,0,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 18-29,Complete,664,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 30-39,Complete,1006,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 40-49,Complete,1375,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 50-59,Complete,2126,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 5-17,Complete,101,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 60-69,Complete,2767,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 70 plus,Complete,3156,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Age Unknown,Complete,0,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Black,Complete,3337,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Other Race,Complete,1334,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Unknown Race,Complete,153,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,White,Complete,6371,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Female,Complete,6066,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Male,Complete,5038,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Gender Unkown,Complete,91,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 0-4,Incomplete,0,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 18-29,Incomplete,171,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 30-39,Incomplete,174,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 40-49,Incomplete,162,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 50-59,Incomplete,224,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 5-17,Incomplete,76,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 60-69,Incomplete,227,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 70 plus,Incomplete,184,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Age Unknown,Incomplete,2,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Black,Incomplete,403,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Other Race,Incomplete,142,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Unknown Race,Incomplete,19,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,White,Incomplete,656,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Female,Incomplete,651,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Male,Incomplete,544,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Gender Unkown,Incomplete,25,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 0-4,Unvaccinated,2796,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 18-29,Unvaccinated,5439,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 30-39,Unvaccinated,4198,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 40-49,Unvaccinated,3317,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 50-59,Unvaccinated,3116,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 5-17,Unvaccinated,6731,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 60-69,Unvaccinated,2020,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Aged 70 plus,Unvaccinated,852,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Age Unknown,Unvaccinated,,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Black,Unvaccinated,8029,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Other Race,Unvaccinated,507,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Unknown Race,Unvaccinated,,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,White,Unvaccinated,20103,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Female,Unvaccinated,13890,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Male,Unvaccinated,14693,-10241549.000268279,3642688.1148997643
Avoyelles,PARISH,22009,6,Gender Unkown,Unvaccinated,,-10241549.000268279,3642688.1148997643
Beauregard,PARISH,22011,5,Aged 0-4,Complete,0,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 18-29,Complete,473,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 30-39,Complete,611,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 40-49,Complete,839,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 50-59,Complete,1266,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 5-17,Complete,84,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 60-69,Complete,1894,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 70 plus,Complete,2207,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Age Unknown,Complete,0,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Black,Complete,980,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Other Race,Complete,792,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Unknown Race,Complete,90,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,White,Complete,5512,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Female,Complete,4159,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Male,Complete,3204,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Gender Unkown,Complete,11,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 0-4,Incomplete,0,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 18-29,Incomplete,136,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 30-39,Incomplete,121,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 40-49,Incomplete,152,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 50-59,Incomplete,186,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 5-17,Incomplete,57,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 60-69,Incomplete,196,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 70 plus,Incomplete,197,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Age Unknown,Incomplete,2,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Black,Incomplete,151,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Other Race,Incomplete,130,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Unknown Race,Incomplete,13,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,White,Incomplete,753,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Female,Incomplete,589,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Male,Incomplete,455,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Gender Unkown,Incomplete,3,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 0-4,Unvaccinated,2432,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 18-29,Unvaccinated,5005,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 30-39,Unvaccinated,3975,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 40-49,Unvaccinated,3789,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 50-59,Unvaccinated,3330,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 5-17,Unvaccinated,6523,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 60-69,Unvaccinated,1737,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Aged 70 plus,Unvaccinated,1559,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Age Unknown,Unvaccinated,,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Black,Unvaccinated,3449,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Other Race,Unvaccinated,784,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Unknown Race,Unvaccinated,,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,White,Unvaccinated,24218,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Female,Unvaccinated,13964,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Male,Unvaccinated,14398,-10390928.624963773,3587222.6396540436
Beauregard,PARISH,22011,5,Gender Unkown,Unvaccinated,,-10390928.624963773,3587222.6396540436
Bienville,PARISH,22013,7,Aged 50-59,Complete,675,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 5-17,Complete,20,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 60-69,Complete,934,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 70 plus,Complete,1194,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Age Unknown,Complete,0,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Black,Complete,1560,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Other Race,Complete,292,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Unknown Race,Complete,68,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,White,Complete,1737,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Female,Complete,2142,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Male,Complete,1498,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Gender Unkown,Complete,17,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 0-4,Complete,0,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 18-29,Complete,205,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 30-39,Complete,257,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 40-49,Complete,372,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 0-4,Incomplete,0,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 18-29,Incomplete,45,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 30-39,Incomplete,37,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 40-49,Incomplete,39,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 50-59,Incomplete,112,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 5-17,Incomplete,16,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 60-69,Incomplete,104,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 70 plus,Incomplete,161,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Age Unknown,Incomplete,0,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Black,Incomplete,239,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Other Race,Incomplete,35,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Unknown Race,Incomplete,15,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,White,Incomplete,225,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Female,Incomplete,278,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Male,Incomplete,232,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Gender Unkown,Incomplete,4,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 0-4,Unvaccinated,840,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 18-29,Unvaccinated,1674,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 30-39,Unvaccinated,1208,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 40-49,Unvaccinated,1110,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 50-59,Unvaccinated,1163,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 5-17,Unvaccinated,2241,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 60-69,Unvaccinated,718,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Aged 70 plus,Unvaccinated,543,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Age Unknown,Unvaccinated,,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Black,Unvaccinated,4085,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Other Race,Unvaccinated,8,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Unknown Race,Unvaccinated,,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,White,Unvaccinated,5487,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Female,Unvaccinated,4103,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Male,Unvaccinated,5415,-10358946.535258865,3808999.161814693
Bienville,PARISH,22013,7,Gender Unkown,Unvaccinated,,-10358946.535258865,3808999.161814693
Bossier,PARISH,22015,7,Aged 0-4,Complete,0,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 18-29,Complete,3201,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 30-39,Complete,3962,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 40-49,Complete,4785,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 50-59,Complete,5948,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 5-17,Complete,748,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 60-69,Complete,7806,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 70 plus,Complete,8772,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Age Unknown,Complete,3,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Black,Complete,6811,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Other Race,Complete,3560,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Unknown Race,Complete,408,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,White,Complete,24446,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Female,Complete,20590,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Male,Complete,14572,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Gender Unkown,Complete,63,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 50-59,Incomplete,540,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 5-17,Incomplete,366,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 60-69,Incomplete,466,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 70 plus,Incomplete,526,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Age Unknown,Incomplete,2,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Black,Incomplete,876,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 0-4,Incomplete,0,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 18-29,Incomplete,606,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 30-39,Incomplete,542,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 40-49,Incomplete,539,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Other Race,Incomplete,501,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Unknown Race,Incomplete,71,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,White,Incomplete,2139,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Female,Incomplete,2072,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Male,Incomplete,1506,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Gender Unkown,Incomplete,9,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 0-4,Unvaccinated,8944,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 18-29,Unvaccinated,17524,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 30-39,Unvaccinated,14183,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 40-49,Unvaccinated,9771,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 50-59,Unvaccinated,8570,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 5-17,Unvaccinated,21591,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 60-69,Unvaccinated,4855,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Aged 70 plus,Unvaccinated,1886,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Age Unknown,Unvaccinated,,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Black,Unvaccinated,20444,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Other Race,Unvaccinated,2991,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Unknown Race,Unvaccinated,,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,White,Unvaccinated,64363,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Female,Unvaccinated,39687,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Male,Unvaccinated,47704,-10420083.199602531,3852853.035081328
Bossier,PARISH,22015,7,Gender Unkown,Unvaccinated,,-10420083.199602531,3852853.035081328
Caddo,PARISH,22017,7,Aged 0-4,Complete,0,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 18-29,Complete,6032,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 30-39,Complete,7180,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 40-49,Complete,9045,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 50-59,Complete,12664,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 5-17,Complete,1448,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 60-69,Complete,17886,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 70 plus,Complete,19965,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Age Unknown,Complete,5,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Black,Complete,29539,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Other Race,Complete,5983,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Unknown Race,Complete,680,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,White,Complete,38023,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Female,Complete,43556,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Male,Complete,30420,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Gender Unkown,Complete,249,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 0-4,Incomplete,0,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 18-29,Incomplete,1087,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 30-39,Incomplete,992,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 40-49,Incomplete,1105,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 50-59,Incomplete,1212,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 5-17,Incomplete,660,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 60-69,Incomplete,1207,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 70 plus,Incomplete,1241,-10450952.094399506,3839833.0832671374
